3 18 7 29
7 18 3 29
12 20 9 18
14 22 1 26
0 9 6 24
11 23 18 30
1 9 6 23
14 21 13 24
6 21 12 22
10 20 11 26
0 9 2 17
1 13 3 24
10 22 18 28
2 11 4 26
1 10 20 29
1 12 3 10
10 17 4 13
1 14 16 23
15 22 11 27
9 20 12 26
0 23 5 15
9 18 6 23
13 21 21 28
11 19 13 26
15 23 8 15
9 21 8 27
6 18 15 25
12 20 4 26
13 22 11 28
8 17 21 28
11 17 17 24
9 17 4 26
3 9 14 29
9 19 14 29
5 18 9 28
0 7 12 25
1 16 19 30
2 21 2 10
1 14 16 26
3 21 17 25
10 22 1 16
1 22 1 22
2 19 21 28
6 14 19 29
14 22 7 30
7 23 19 27
5 16 5 15
3 17 21 29
10 18 1 28
5 17 7 18
1 7 11 20
8 19 7 18
4 18 16 28
7 23 16 29
8 16 7 18
3 18 15 24
2 10 5 19
12 21 18 28
8 18 12 25
9 16 6 24
0 22 17 24
5 12 17 26
15 22 14 29
2 17 21 30
10 19 6 22
6 14 19 27
4 21 14 23
8 16 1 19
11 21 9 24
1 18 19 29
8 20 10 28
2 15 16 27
6 20 15 25
14 22 18 30
4 17 6 15
7 19 21 27
6 20 11 18
7 22 22 29
14 23 13 26
13 19 21 29
2 18 15 24
10 20 6 21
13 21 18 28
6 19 17 30
4 23 18 30
7 15 7 28
4 22 15 27
14 22 18 27
7 16 21 28
8 22 8 21
12 22 2 14
8 19 20 28
6 14 5 23
5 18 12 28
14 23 16 25
2 22 4 11
3 19 6 12
11 18 8 25
11 18 21 29
9 21 10 22
3 21 2 16
4 12 8 24
4 18 5 27
12 21 17 25
5 15 4 15
8 20 21 28
7 21 21 30
6 13 15 28
6 21 5 22
10 18 5 16
2 11 7 27
5 13 12 24
7 18 13 24
12 21 17 28
1 14 8 29
2 22 16 24
13 21 18 26
7 18 12 26
10 18 21 27
2 14 10 17
14 22 10 22
8 20 6 17
9 22 1 11
6 18 3 20
15 22 8 24
3 22 9 17
12 20 9 23
7 21 17 23
12 18 8 25
8 23 1 28
2 20 5 24
13 20 15 24
9 17 14 27
2 13 2 25
2 20 14 21
13 22 1 23
11 20 2 24
5 20 13 24
3 22 16 23
7 23 20 29
8 19 16 27
0 15 18 28
14 21 13 21
11 20 6 20
6 22 20 30
15 23 3 29
14 23 21 29
5 15 14 26
1 18 0 14
2 11 5 27
9 23 4 13
9 18 5 29
8 20 1 10
3 10 3 19
7 21 18 29
6 18 2 13
14 21 2 18
11 19 6 24
3 10 6 25
7 20 15 24
10 16 1 22
6 16 3 20
12 22 19 27
5 23 21 28
2 10 20 29
6 20 21 28
10 20 19 29
2 16 22 29
12 19 2 28
7 15 17 28
9 15 9 19
0 21 2 13
10 22 4 17
0 17 2 15
11 19 6 15
6 19 9 19
7 21 9 27
14 21 5 30
13 21 12 26
4 17 21 27
10 22 21 29
2 22 17 24
1 10 6 19
4 12 16 29
5 11 17 26
6 21 17 28
10 22 21 29
6 22 8 29
3 19 20 27
7 22 10 26
2 14 20 29
6 20 22 30
12 20 4 25
7 15 10 25
7 23 20 29
2 14 7 24
8 21 12 19
2 11 2 19
14 20 11 17
3 15 10 21
5 18 13 22
13 23 19 27
10 19 12 18
5 16 14 28
6 22 12 29
6 12 10 21
1 16 20 28
10 20 14 21
9 21 7 18
9 18 20 30
4 20 1 13
11 20 3 21
15 23 17 30
1 12 19 27
11 20 12 26
7 20 15 29
3 16 13 23
0 17 5 16
7 13 7 26
3 18 6 18
2 16 5 17
2 22 11 25
5 13 3 12
6 21 1 25
5 18 6 16
4 14 11 23
0 22 2 17
3 15 3 25
10 21 3 10
11 23 17 30
8 20 13 26
9 20 19 28
8 20 9 29
8 15 21 28
9 23 4 19
4 16 13 28
14 20 8 30
6 19 12 20
12 19 7 16
9 18 22 30
2 10 8 24
12 23 7 15
12 22 3 10
10 19 16 28
2 19 8 30
8 23 17 27
3 15 16 27
4 15 10 26
13 22 3 16
6 13 17 25
8 18 16 25
9 18 16 26
13 21 6 18
15 22 19 29
8 22 12 28
9 15 5 11
13 22 3 18
14 23 3 10
5 16 2 13
12 19 2 15
3 9 4 14
1 23 7 28
8 19 10 24
8 16 17 24
7 23 7 24
11 19 6 18
3 14 14 29
1 11 9 24
13 20 2 13
7 16 17 24
1 14 17 24
3 12 21 30
9 21 14 28
3 21 14 24
3 17 13 29
9 18 1 11
9 19 18 26
4 13 10 25
8 20 12 25
13 22 6 14
9 20 3 28
5 15 6 23
9 19 15 25
2 10 14 22
3 10 16 23
3 17 18 28
4 10 7 15
12 18 22 28
10 22 17 26
3 22 21 28
11 17 1 14
1 16 7 20
12 22 13 27
14 21 22 30
11 18 7 16
5 13 0 23
2 10 1 18
6 16 1 26
14 22 19 29
5 18 14 25
14 22 20 27
12 22 15 29
8 16 5 25
7 21 17 25
4 10 10 24
7 19 15 27
12 20 17 27
7 19 11 26
11 20 14 29
7 13 13 21
5 13 11 24
11 22 15 22
14 21 1 9
7 20 14 30
6 16 22 29
3 18 18 24
1 16 9 24
9 23 21 27
11 18 4 16
13 23 13 25
13 19 10 26
3 20 14 24
4 20 16 25
10 17 3 25
13 19 10 26
1 10 22 28
8 22 9 28
1 15 20 28
1 15 13 28
12 21 21 27
1 16 9 26
1 11 10 24
13 22 21 28
15 21 12 28
13 21 20 28
14 22 19 28
6 18 4 24
12 22 13 22
3 15 15 29
12 23 22 29
7 13 11 22
5 13 9 19
2 11 11 22
8 19 14 26
15 22 18 28
13 22 18 27
9 23 14 22
11 22 20 26
10 23 18 28
0 17 1 19
15 21 5 20
12 20 13 24
9 17 1 25
1 8 21 28
1 12 13 29
3 22 8 20
7 16 8 24
7 13 12 28
12 21 3 27
3 11 3 10
10 19 7 22
5 18 3 14
4 15 10 23
0 7 7 15
4 19 15 27
7 21 1 9
13 19 9 23
13 20 21 29
7 19 2 20
15 21 21 28
2 18 12 20
11 21 19 28
4 12 20 28
3 17 22 30
1 14 11 28
5 12 8 18
13 23 21 30
1 13 10 25
2 10 20 26
11 21 14 27
8 21 20 29
15 21 12 26
0 22 2 25
4 17 16 26
14 20 9 16
13 19 20 29
4 13 5 17
8 19 18 27
4 19 5 21
7 17 13 21
5 22 12 24
14 22 2 16
4 20 15 26
5 21 8 17
4 19 18 30
2 18 1 29
3 12 6 15
1 18 7 24
10 17 13 22
11 20 13 22
7 23 13 23
6 18 8 14
8 19 22 28
10 22 20 28
9 22 2 23
12 23 16 24
14 20 10 20
7 22 4 26
3 22 5 23
4 15 17 25
10 16 6 17
4 13 15 29
0 17 5 12
7 21 6 18
1 18 1 23
13 22 18 30
6 13 8 21
7 20 1 20
11 17 22 30
12 20 16 26
10 18 17 24
11 18 6 16
12 20 2 20
7 21 18 25
0 18 21 28
15 22 19 27
5 18 18 29
1 19 5 29
10 22 20 30
14 20 10 30
1 8 20 29
14 22 19 28
1 8 15 27
11 23 7 24
0 22 4 13
0 18 9 22
9 18 13 26
10 20 10 28
4 11 5 16
1 20 4 17
9 21 21 28
9 15 9 30
0 18 14 25
7 14 3 10
2 19 11 29
12 21 8 29
6 20 6 19
9 17 4 18
9 20 13 29
9 18 10 20
6 18 8 29
1 22 6 18
3 17 10 20
12 22 11 22
8 16 18 28
6 18 5 16
5 17 17 29
6 23 10 30
13 20 20 30
1 15 12 23
8 22 15 23
8 14 15 30
10 17 2 15
5 17 21 30
12 19 12 19
6 16 13 20
5 14 2 11
12 19 11 19
10 19 10 29
12 22 6 26
2 18 8 15
13 22 15 27
12 18 9 20
10 17 13 21
5 20 22 29
10 21 22 30
7 22 17 27
4 17 4 28
1 11 17 26
7 19 2 26
2 10 9 22
12 21 11 19
0 10 3 26
5 16 5 29
6 17 9 28
4 18 16 26
11 20 7 13
5 13 21 29
4 16 21 28
2 13 1 7
4 21 8 14
3 18 1 10
10 20 19 27
14 21 18 25
8 20 2 9
4 19 10 28
12 21 15 29
8 20 9 20
8 21 20 29
9 17 14 23
8 17 17 24
9 18 14 22
5 15 21 29
6 15 13 26
10 18 8 27
4 19 21 29
10 22 3 14
9 23 11 18
2 19 5 22
10 17 14 27
6 15 22 30
9 15 15 25
5 22 12 21
13 19 0 11
2 14 12 23
9 23 15 27
9 21 4 25
4 21 18 25
7 13 13 20
14 22 21 29
5 15 14 29
5 15 13 20
14 22 14 27
7 15 6 29
0 19 12 18
9 20 9 27
10 19 13 29
6 20 17 26
15 21 16 28
12 23 20 29
4 16 17 27
13 22 18 25
3 21 10 17
1 20 12 22
13 20 18 29
4 22 15 22
2 15 17 26
13 22 6 24
9 22 2 20
3 15 1 16
4 23 15 26
13 20 4 13
11 20 17 24
11 21 4 17
10 21 4 11
2 12 11 29
5 16 14 22
2 14 0 29
0 8 5 27
2 21 20 27
3 12 18 25
3 16 12 28
9 15 3 17
12 20 1 20
7 22 15 26
5 16 6 18
3 21 21 29
2 21 12 21
7 22 6 15
7 17 22 29
7 14 13 21
8 18 1 21
1 11 8 15
13 21 16 22
5 16 4 20
6 20 3 30
10 21 12 23
5 13 7 19
14 23 11 26
15 22 7 23
0 23 1 26
0 17 21 28
2 15 18 24
14 23 3 15
2 8 14 21
4 20 16 30
1 16 18 27
5 15 14 27
10 22 5 16
4 11 11 18
5 20 0 21
11 23 14 21
15 23 11 27
4 15 1 22
12 21 18 28
9 21 14 30
5 13 1 20
9 22 14 28
12 22 18 27
12 21 1 21
4 17 3 27
5 23 11 17
11 20 6 18
6 17 14 25
11 19 6 14
11 20 20 28
6 16 13 22
14 21 11 17
5 18 3 11
1 9 16 23
4 14 0 18
14 21 6 28
6 16 18 27
14 23 2 14
1 15 18 25
11 22 20 29
13 20 19 26
9 20 5 27
11 18 9 29
5 14 18 28
2 19 4 12
2 15 9 20
1 14 8 25
1 13 14 24
11 18 11 24
7 23 21 30
7 20 20 27
12 18 5 22
7 20 16 29
5 19 10 17
5 19 1 28
11 22 2 21
3 14 10 22
1 16 9 27
6 17 0 9
12 20 5 14
11 17 10 25
10 18 4 11
13 23 16 25
14 22 14 23
9 21 4 23
7 19 14 26
12 19 13 20
7 16 3 17
12 23 6 14
15 21 4 10
10 17 15 25
12 21 21 28
6 14 18 24
10 17 16 25
13 22 12 19
1 8 8 20
13 19 10 28
7 16 14 28
0 10 7 17
4 10 21 28
11 18 2 24
12 22 12 27
2 9 0 23
11 21 15 26
2 11 3 23
13 20 13 29
10 17 15 28
11 18 15 26
1 18 4 21
8 21 19 26
3 11 3 29
1 14 14 27
0 17 15 26
14 23 9 26
15 22 1 11
5 22 1 25
12 21 19 27
1 7 10 23
5 12 17 28
5 16 5 20
4 20 10 28
5 16 11 30
4 17 15 27
4 22 15 28
14 22 22 29
8 15 11 21
3 12 8 21
8 17 18 29
10 22 17 23
8 16 14 21
10 21 20 27
13 19 14 27
11 21 17 28
8 16 3 13
4 19 16 25
14 22 17 27
7 17 21 27
14 21 16 25
1 8 9 28
13 20 1 12
13 20 2 25
13 23 6 22
3 18 1 22
0 13 6 24
14 22 13 20
13 19 6 19
15 21 7 16
10 22 17 25
1 18 0 22
8 14 22 30
6 14 11 22
10 22 13 25
6 18 1 19
3 17 7 17
9 21 15 21
13 20 16 30
9 22 1 25
1 12 15 25
4 11 7 14
14 23 19 30
13 23 20 28
12 20 6 17
13 22 18 27
11 17 21 28
10 17 16 27
8 19 14 24
10 17 20 27
15 22 20 28
11 18 17 24
12 22 11 27
15 22 19 25
2 11 15 26
6 23 8 18
1 13 11 20
6 17 15 30
7 20 0 30
3 19 2 28
3 10 21 29
7 19 4 10
3 10 0 27
14 21 14 29
15 22 7 28
2 8 22 28
6 16 10 19
11 20 20 29
5 16 21 29
7 20 1 9
11 19 1 14
2 16 3 27
7 15 7 19
8 18 17 28
14 22 14 25
4 16 5 15
14 22 19 26
11 17 15 28
3 22 1 22
7 19 5 22
11 22 17 25
1 9 0 18
6 14 21 28
4 14 19 25
0 10 6 21
1 17 14 25
13 19 19 26
5 15 17 27
9 18 12 19
14 20 6 13
7 22 18 26
3 17 3 17
10 22 5 16
5 22 1 28
13 22 10 24
2 22 5 30
14 21 4 15
15 23 4 16
5 22 11 25
3 19 10 27
13 19 4 26
4 21 3 15
10 21 20 29
1 12 16 26
15 23 22 29
1 18 18 25
14 22 16 24
4 15 2 28
12 20 15 29
14 22 6 16
13 22 0 19
3 16 18 27
4 17 21 29
8 18 18 25
5 22 18 25
15 22 13 23
0 14 5 24
13 20 13 28
4 23 7 21
14 23 4 11
10 19 19 29
8 16 7 13
5 19 10 27
2 11 15 22
14 21 15 26
8 18 16 29
8 18 19 30
14 23 12 24
7 14 15 22
13 21 5 17
8 20 15 23
0 18 17 24
7 21 4 25
14 21 11 24
9 22 1 30
5 22 22 28
9 21 2 18
1 14 11 24
9 21 12 21
1 10 14 26
4 16 12 29
14 23 14 25
3 20 4 14
13 20 2 26
5 20 19 26
12 23 2 26
3 11 15 25
6 20 2 9
11 22 14 22
12 20 4 13
14 22 17 29
9 22 21 28
13 21 1 8
14 22 17 27
1 20 4 14
5 19 21 29
10 18 13 20
12 22 12 19
10 18 20 28
4 15 15 24
2 17 0 12
7 23 19 29
12 20 9 27
9 19 22 28
11 18 9 15
4 20 20 26
2 15 13 24
5 18 14 25
13 19 9 29
10 16 11 30
9 17 1 17
6 20 13 23
5 23 19 29
10 21 2 21
14 21 8 19
3 17 11 22
2 11 4 22
13 19 16 28
14 22 7 20
9 16 18 26
9 20 18 25
9 17 16 25
2 9 13 29
6 18 14 27
5 13 14 23
11 22 15 30
4 19 3 24
6 14 1 28
6 15 19 28
10 20 6 29
3 20 3 12
11 22 11 30
5 23 13 27
13 19 21 29
4 21 0 27
10 18 20 28
1 16 10 26
10 20 16 23
7 17 21 29
8 22 19 27
1 23 12 25
8 17 4 29
14 20 13 23
8 22 20 27
7 15 7 13
13 22 2 8
1 23 12 24
2 15 22 30
13 19 16 29
1 12 16 24
12 20 4 18
3 12 19 28
4 18 21 30
13 20 12 28
15 21 1 29
11 18 11 26
8 15 3 24
10 21 10 18
2 12 12 29
14 21 18 24
11 19 6 16
7 15 17 29
15 22 6 15
13 23 3 11
14 23 20 28
5 21 7 26
6 20 12 23
3 16 15 29
1 23 22 30
12 18 1 7
14 22 21 30
4 18 18 28
13 21 14 26
4 17 15 23
12 20 5 17
7 20 17 26
12 21 18 27
2 15 9 20
12 20 4 15
7 20 2 18
2 19 18 25
11 17 5 29
15 23 16 22
1 15 15 28
2 13 4 24
13 20 21 28
10 16 18 25
6 16 8 29
1 22 16 26
5 21 10 18
12 22 4 19
11 22 13 22
11 20 21 28
15 21 2 12
8 18 19 27
14 21 5 16
13 22 15 25
6 12 11 18
2 22 14 28
4 11 9 25
8 20 0 19
4 16 9 21
8 17 1 11
7 17 22 29
3 16 2 12
11 20 12 30
6 14 19 28
13 19 18 26
12 22 12 26
15 21 2 24
12 21 9 27
2 22 5 15
6 14 18 30
3 23 3 30
13 22 2 22
11 19 7 23
13 20 3 22
8 18 10 21
9 22 4 15
12 21 16 23
1 13 7 13
9 18 1 23
10 20 12 29
13 23 16 30
5 13 3 14
0 21 19 25
11 19 17 28
12 20 20 30
14 23 12 28
4 19 14 29
12 20 1 11
11 21 5 18
12 19 1 12
14 21 9 25
8 21 18 25
15 23 12 23
6 16 17 29
6 22 7 14
4 11 3 22
15 21 22 28
5 22 21 30
11 17 21 28
4 15 5 29
3 9 1 18
4 22 17 26
9 23 22 28
7 22 21 27
5 14 11 19
6 17 6 22
6 21 3 14
4 21 1 13
15 23 2 11
1 7 14 30
5 16 21 28
13 21 17 28
10 17 4 23
13 23 21 27
0 9 0 12
2 10 15 22
11 18 2 29
13 22 19 27
1 19 12 29
13 21 18 24
9 21 9 28
2 20 11 18
4 11 10 18
0 7 5 29
10 21 16 27
4 17 7 21
2 9 13 29
1 23 4 17
6 19 6 23
8 14 7 19
5 16 13 22
9 17 4 11
7 18 13 21
11 21 11 17
12 21 17 25
7 16 8 21
5 13 12 22
2 10 11 28
10 22 1 10
9 15 12 20
12 20 17 24
2 10 11 25
4 23 1 13
12 19 20 26
11 21 6 15
14 21 13 25
8 15 12 22
7 22 18 29
