0.0 23.0 14 16
10 15 0.0 30.0
0.0 23.0 18 26
13 23 0.0 30.0
0.0 23.0 9 24
7 18 0.0 30.0
0.0 23.0 10 25
3 10 0.0 30.0
0.0 23.0 15 26
7 11 0.0 30.0
0.0 23.0 26 28
7 23 0.0 30.0
0.0 23.0 4 24
16 21 0.0 30.0
0.0 23.0 6 30
13 18 0.0 30.0
0.0 23.0 17 25
3 13 0.0 30.0
0.0 23.0 10 16
13 15 0.0 30.0
0.0 23.0 10 15
20 23 0.0 30.0
0.0 23.0 22 27
1 7 0.0 30.0
0.0 23.0 4 20
2 14 0.0 30.0
0.0 23.0 12 18
13 22 0.0 30.0
0.0 23.0 27 29
18 22 0.0 30.0
0.0 23.0 16 25
10 16 0.0 30.0
0.0 23.0 10 21
7 12 0.0 30.0
0.0 23.0 7 10
5 14 0.0 30.0
0.0 23.0 4 12
0 7 0.0 30.0
0.0 23.0 7 27
6 9 0.0 30.0
0.0 23.0 27 30
0 13 0.0 30.0
0.0 23.0 13 26
8 14 0.0 30.0
0.0 23.0 23 29
20 23 0.0 30.0
0.0 23.0 13 19
1 4 0.0 30.0
0.0 23.0 9 26
16 19 0.0 30.0
0.0 23.0 17 26
7 23 0.0 30.0
0.0 23.0 22 27
8 19 0.0 30.0
0.0 23.0 18 23
15 19 0.0 30.0
0.0 23.0 13 16
6 12 0.0 30.0
0.0 23.0 11 19
8 20 0.0 30.0
0.0 23.0 2 11
10 17 0.0 30.0
0.0 23.0 15 29
6 23 0.0 30.0
0.0 23.0 8 24
16 22 0.0 30.0
0.0 23.0 20 23
4 19 0.0 30.0
0.0 23.0 8 25
18 23 0.0 30.0
0.0 23.0 23 25
19 22 0.0 30.0
0.0 23.0 9 20
3 19 0.0 30.0
0.0 23.0 4 16
4 10 0.0 30.0
0.0 23.0 22 24
8 18 0.0 30.0
0.0 23.0 3 22
12 14 0.0 30.0
0.0 23.0 11 16
11 17 0.0 30.0
0.0 23.0 23 27
8 14 0.0 30.0
0.0 23.0 7 14
18 22 0.0 30.0
0.0 23.0 19 21
6 22 0.0 30.0
0.0 23.0 15 24
15 21 0.0 30.0
0.0 23.0 23 25
5 19 0.0 30.0
0.0 23.0 24 27
9 17 0.0 30.0
0.0 23.0 21 24
11 23 0.0 30.0
0.0 23.0 5 8
12 20 0.0 30.0
0.0 23.0 10 15
9 17 0.0 30.0
0.0 23.0 22 29
7 17 0.0 30.0
0.0 23.0 2 26
2 19 0.0 30.0
0.0 23.0 4 17
8 21 0.0 30.0
0.0 23.0 19 28
14 20 0.0 30.0
0.0 23.0 26 29
19 22 0.0 30.0
0.0 23.0 1 15
9 11 0.0 30.0
0.0 23.0 24 29
19 23 0.0 30.0
0.0 23.0 19 28
9 16 0.0 30.0
0.0 23.0 27 29
2 19 0.0 30.0
0.0 23.0 2 27
5 23 0.0 30.0
0.0 23.0 17 25
20 23 0.0 30.0
0.0 23.0 23 28
3 7 0.0 30.0
0.0 23.0 20 26
4 19 0.0 30.0
0.0 23.0 19 26
3 20 0.0 30.0
0.0 23.0 10 25
14 19 0.0 30.0
0.0 23.0 16 27
18 22 0.0 30.0
0.0 23.0 3 11
16 20 0.0 30.0
0.0 23.0 14 20
19 21 0.0 30.0
0.0 23.0 6 25
6 15 0.0 30.0
0.0 23.0 16 23
16 23 0.0 30.0
0.0 23.0 12 23
8 23 0.0 30.0
0.0 23.0 13 17
18 21 0.0 30.0
0.0 23.0 12 19
10 22 0.0 30.0
0.0 23.0 18 29
5 11 0.0 30.0
0.0 23.0 12 26
7 14 0.0 30.0
0.0 23.0 19 24
19 23 0.0 30.0
0.0 23.0 23 28
20 23 0.0 30.0
0.0 23.0 20 26
19 22 0.0 30.0
0.0 23.0 13 22
1 10 0.0 30.0
0.0 23.0 5 27
9 19 0.0 30.0
0.0 23.0 27 29
2 15 0.0 30.0
0.0 23.0 9 16
6 9 0.0 30.0
0.0 23.0 7 25
9 16 0.0 30.0
0.0 23.0 5 30
8 11 0.0 30.0
0.0 23.0 24 27
14 20 0.0 30.0
0.0 23.0 13 17
6 18 0.0 30.0
0.0 23.0 24 27
11 19 0.0 30.0
0.0 23.0 7 17
17 19 0.0 30.0
0.0 23.0 7 19
1 16 0.0 30.0
0.0 23.0 8 16
4 17 0.0 30.0
0.0 23.0 5 7
20 23 0.0 30.0
0.0 23.0 27 30
14 21 0.0 30.0
0.0 23.0 20 29
17 21 0.0 30.0
0.0 23.0 27 29
1 4 0.0 30.0
0.0 23.0 3 27
12 14 0.0 30.0
0.0 23.0 3 10
4 7 0.0 30.0
0.0 23.0 0 4
4 9 0.0 30.0
0.0 23.0 17 22
19 23 0.0 30.0
0.0 23.0 22 25
8 13 0.0 30.0
0.0 23.0 4 15
6 18 0.0 30.0
0.0 23.0 6 30
5 16 0.0 30.0
0.0 23.0 3 10
4 13 0.0 30.0
0.0 23.0 25 28
6 22 0.0 30.0
0.0 23.0 27 30
13 21 0.0 30.0
0.0 23.0 7 18
17 23 0.0 30.0
0.0 23.0 2 8
1 5 0.0 30.0
0.0 23.0 1 20
18 20 0.0 30.0
0.0 23.0 6 27
4 15 0.0 30.0
0.0 23.0 9 21
10 21 0.0 30.0
0.0 23.0 25 29
17 22 0.0 30.0
0.0 23.0 27 30
19 22 0.0 30.0
0.0 23.0 26 28
1 6 0.0 30.0
0.0 23.0 5 11
11 14 0.0 30.0
0.0 23.0 0 23
13 22 0.0 30.0
0.0 23.0 23 26
2 18 0.0 30.0
0.0 23.0 0 29
11 22 0.0 30.0
0.0 23.0 7 22
13 17 0.0 30.0
0.0 23.0 24 26
0 21 0.0 30.0
0.0 23.0 22 28
11 17 0.0 30.0
0.0 23.0 13 24
1 20 0.0 30.0
0.0 23.0 1 27
1 13 0.0 30.0
0.0 23.0 13 15
5 21 0.0 30.0
0.0 23.0 14 21
9 13 0.0 30.0
0.0 23.0 17 21
11 17 0.0 30.0
0.0 23.0 27 29
4 10 0.0 30.0
0.0 23.0 27 29
6 22 0.0 30.0
0.0 23.0 4 22
3 13 0.0 30.0
0.0 23.0 19 21
5 14 0.0 30.0
0.0 23.0 8 29
12 18 0.0 30.0
0.0 23.0 4 26
15 17 0.0 30.0
0.0 23.0 25 29
19 22 0.0 30.0
0.0 23.0 24 27
20 23 0.0 30.0
0.0 23.0 20 23
2 20 0.0 30.0
0.0 23.0 4 19
8 16 0.0 30.0
0.0 23.0 3 20
10 22 0.0 30.0
0.0 23.0 8 24
1 5 0.0 30.0
0.0 23.0 20 24
8 23 0.0 30.0
0.0 23.0 9 30
6 11 0.0 30.0
0.0 23.0 5 13
2 11 0.0 30.0
0.0 23.0 20 22
6 19 0.0 30.0
0.0 23.0 21 29
1 20 0.0 30.0
0.0 23.0 13 20
12 21 0.0 30.0
0.0 23.0 9 13
13 16 0.0 30.0
0.0 23.0 2 19
5 10 0.0 30.0
0.0 23.0 21 25
8 22 0.0 30.0
0.0 23.0 15 20
0 11 0.0 30.0
0.0 23.0 24 28
1 9 0.0 30.0
0.0 23.0 3 26
18 22 0.0 30.0
0.0 23.0 13 25
11 15 0.0 30.0
0.0 23.0 26 29
9 17 0.0 30.0
0.0 23.0 16 20
20 23 0.0 30.0
0.0 23.0 7 26
15 22 0.0 30.0
0.0 23.0 26 30
6 23 0.0 30.0
0.0 23.0 14 29
13 18 0.0 30.0
0.0 23.0 7 26
10 16 0.0 30.0
0.0 23.0 7 21
11 17 0.0 30.0
0.0 23.0 22 29
8 20 0.0 30.0
0.0 23.0 22 26
14 18 0.0 30.0
0.0 23.0 1 21
3 15 0.0 30.0
0.0 23.0 7 23
5 21 0.0 30.0
0.0 23.0 11 21
14 22 0.0 30.0
0.0 23.0 0 20
19 21 0.0 30.0
0.0 23.0 12 29
16 18 0.0 30.0
0.0 23.0 6 20
19 22 0.0 30.0
0.0 23.0 22 28
2 7 0.0 30.0
0.0 23.0 19 22
20 22 0.0 30.0
0.0 23.0 9 26
2 8 0.0 30.0
0.0 23.0 9 28
3 20 0.0 30.0
0.0 23.0 16 26
1 11 0.0 30.0
0.0 23.0 13 28
2 15 0.0 30.0
0.0 23.0 4 10
3 21 0.0 30.0
0.0 23.0 20 24
21 23 0.0 30.0
0.0 23.0 19 30
7 11 0.0 30.0
0.0 23.0 8 15
13 19 0.0 30.0
0.0 23.0 17 20
17 20 0.0 30.0
0.0 23.0 24 26
16 21 0.0 30.0
0.0 23.0 20 24
9 17 0.0 30.0
0.0 23.0 7 29
14 21 0.0 30.0
0.0 23.0 11 28
8 15 0.0 30.0
0.0 23.0 23 28
16 19 0.0 30.0
0.0 23.0 7 17
4 14 0.0 30.0
0.0 23.0 14 20
5 10 0.0 30.0
0.0 23.0 6 29
17 19 0.0 30.0
0.0 23.0 26 29
2 16 0.0 30.0
0.0 23.0 20 26
6 15 0.0 30.0
0.0 23.0 23 28
16 21 0.0 30.0
0.0 23.0 16 30
15 20 0.0 30.0
0.0 23.0 22 28
4 13 0.0 30.0
0.0 23.0 19 25
16 22 0.0 30.0
0.0 23.0 9 22
0 13 0.0 30.0
0.0 23.0 27 30
3 12 0.0 30.0
0.0 23.0 15 25
17 22 0.0 30.0
0.0 23.0 28 30
15 19 0.0 30.0
0.0 23.0 1 18
1 5 0.0 30.0
0.0 23.0 3 24
21 23 0.0 30.0
0.0 23.0 7 23
2 17 0.0 30.0
0.0 23.0 12 27
16 19 0.0 30.0
0.0 23.0 20 26
0 5 0.0 30.0
0.0 23.0 14 23
19 23 0.0 30.0
0.0 23.0 12 24
14 17 0.0 30.0
0.0 23.0 6 21
9 14 0.0 30.0
0.0 23.0 14 17
16 22 0.0 30.0
0.0 23.0 11 20
9 19 0.0 30.0
0.0 23.0 4 19
0 14 0.0 30.0
0.0 23.0 12 17
17 19 0.0 30.0
0.0 23.0 17 28
13 20 0.0 30.0
0.0 23.0 11 20
9 15 0.0 30.0
0.0 23.0 18 28
6 10 0.0 30.0
0.0 23.0 13 24
10 14 0.0 30.0
0.0 23.0 20 29
21 23 0.0 30.0
0.0 23.0 7 22
3 22 0.0 30.0
0.0 23.0 22 24
16 22 0.0 30.0
0.0 23.0 18 22
7 20 0.0 30.0
0.0 23.0 12 29
10 17 0.0 30.0
0.0 23.0 17 30
19 21 0.0 30.0
0.0 23.0 2 29
15 22 0.0 30.0
0.0 23.0 6 18
16 21 0.0 30.0
0.0 23.0 10 22
20 22 0.0 30.0
0.0 23.0 19 27
9 15 0.0 30.0
0.0 23.0 13 22
6 11 0.0 30.0
0.0 23.0 17 23
16 19 0.0 30.0
0.0 23.0 18 22
12 16 0.0 30.0
0.0 23.0 3 22
1 22 0.0 30.0
0.0 23.0 8 24
8 21 0.0 30.0
0.0 23.0 17 27
16 18 0.0 30.0
0.0 23.0 3 24
8 18 0.0 30.0
0.0 23.0 13 28
9 12 0.0 30.0
0.0 23.0 0 17
12 17 0.0 30.0
0.0 23.0 12 22
19 21 0.0 30.0
0.0 23.0 7 18
17 19 0.0 30.0
0.0 23.0 21 28
2 21 0.0 30.0
0.0 23.0 12 15
5 15 0.0 30.0
0.0 23.0 8 17
10 20 0.0 30.0
0.0 23.0 6 30
10 16 0.0 30.0
0.0 23.0 16 30
7 20 0.0 30.0
0.0 23.0 6 11
2 16 0.0 30.0
0.0 23.0 17 25
2 7 0.0 30.0
0.0 23.0 7 13
19 23 0.0 30.0
0.0 23.0 24 27
4 17 0.0 30.0
0.0 23.0 6 15
2 13 0.0 30.0
0.0 23.0 24 26
7 19 0.0 30.0
0.0 23.0 5 13
10 14 0.0 30.0
0.0 23.0 4 19
9 13 0.0 30.0
0.0 23.0 2 25
7 14 0.0 30.0
0.0 23.0 27 30
18 23 0.0 30.0
0.0 23.0 9 27
18 20 0.0 30.0
0.0 23.0 27 30
7 15 0.0 30.0
0.0 23.0 8 20
21 23 0.0 30.0
0.0 23.0 1 7
11 15 0.0 30.0
0.0 23.0 7 10
15 18 0.0 30.0
0.0 23.0 14 26
9 12 0.0 30.0
0.0 23.0 20 27
2 17 0.0 30.0
0.0 23.0 3 16
6 9 0.0 30.0
0.0 23.0 23 26
5 22 0.0 30.0
0.0 23.0 13 29
11 20 0.0 30.0
0.0 23.0 7 28
12 18 0.0 30.0
0.0 23.0 22 27
17 21 0.0 30.0
0.0 23.0 3 29
18 22 0.0 30.0
0.0 23.0 24 29
4 8 0.0 30.0
0.0 23.0 27 30
10 16 0.0 30.0
0.0 23.0 14 20
9 18 0.0 30.0
0.0 23.0 22 30
17 22 0.0 30.0
0.0 23.0 19 24
19 22 0.0 30.0
0.0 23.0 21 28
6 12 0.0 30.0
0.0 23.0 24 28
1 22 0.0 30.0
0.0 23.0 8 25
21 23 0.0 30.0
0.0 23.0 20 30
17 23 0.0 30.0
0.0 23.0 22 24
14 18 0.0 30.0
0.0 23.0 6 21
13 17 0.0 30.0
0.0 23.0 4 20
14 19 0.0 30.0
0.0 23.0 17 26
15 20 0.0 30.0
0.0 23.0 23 28
7 12 0.0 30.0
0.0 23.0 17 30
6 14 0.0 30.0
0.0 23.0 1 7
10 17 0.0 30.0
0.0 23.0 8 24
19 23 0.0 30.0
0.0 23.0 2 23
3 21 0.0 30.0
0.0 23.0 4 25
1 6 0.0 30.0
0.0 23.0 2 17
7 21 0.0 30.0
0.0 23.0 13 25
17 21 0.0 30.0
0.0 23.0 24 27
7 18 0.0 30.0
0.0 23.0 20 30
17 22 0.0 30.0
0.0 23.0 17 29
2 6 0.0 30.0
0.0 23.0 16 20
19 23 0.0 30.0
0.0 23.0 12 29
13 22 0.0 30.0
0.0 23.0 26 30
8 15 0.0 30.0
0.0 23.0 24 27
20 23 0.0 30.0
0.0 23.0 23 26
12 14 0.0 30.0
0.0 23.0 5 17
5 8 0.0 30.0
0.0 23.0 19 22
18 22 0.0 30.0
0.0 23.0 10 15
9 16 0.0 30.0
0.0 23.0 26 30
8 10 0.0 30.0
0.0 23.0 14 25
15 20 0.0 30.0
0.0 23.0 19 29
4 8 0.0 30.0
0.0 23.0 24 28
17 23 0.0 30.0
0.0 23.0 16 20
5 17 0.0 30.0
0.0 23.0 4 27
5 15 0.0 30.0
0.0 23.0 8 15
2 6 0.0 30.0
0.0 23.0 14 17
3 23 0.0 30.0
0.0 23.0 4 21
10 13 0.0 30.0
0.0 23.0 2 17
12 23 0.0 30.0
0.0 23.0 27 30
7 21 0.0 30.0
0.0 23.0 1 12
19 21 0.0 30.0
0.0 23.0 2 5
16 20 0.0 30.0
0.0 23.0 21 27
17 22 0.0 30.0
0.0 23.0 12 16
12 17 0.0 30.0
0.0 23.0 9 18
16 19 0.0 30.0
0.0 23.0 17 28
18 21 0.0 30.0
0.0 23.0 17 23
10 22 0.0 30.0
0.0 23.0 10 16
8 18 0.0 30.0
0.0 23.0 6 10
1 4 0.0 30.0
0.0 23.0 9 25
14 17 0.0 30.0
0.0 23.0 5 22
17 20 0.0 30.0
0.0 23.0 10 23
5 18 0.0 30.0
0.0 23.0 0 4
13 16 0.0 30.0
0.0 23.0 8 19
10 16 0.0 30.0
0.0 23.0 6 24
1 11 0.0 30.0
0.0 23.0 19 29
16 22 0.0 30.0
0.0 23.0 1 25
14 18 0.0 30.0
0.0 23.0 26 30
13 21 0.0 30.0
0.0 23.0 10 13
17 20 0.0 30.0
0.0 23.0 12 17
13 21 0.0 30.0
0.0 23.0 28 30
4 10 0.0 30.0
0.0 23.0 11 28
12 18 0.0 30.0
0.0 23.0 28 30
8 14 0.0 30.0
0.0 23.0 18 24
5 23 0.0 30.0
0.0 23.0 9 30
1 18 0.0 30.0
0.0 23.0 3 20
8 22 0.0 30.0
0.0 23.0 9 25
3 21 0.0 30.0
0.0 23.0 25 29
7 15 0.0 30.0
0.0 23.0 9 21
18 22 0.0 30.0
0.0 23.0 27 30
0 21 0.0 30.0
0.0 23.0 16 23
8 11 0.0 30.0
0.0 23.0 1 29
17 21 0.0 30.0
0.0 23.0 6 27
1 5 0.0 30.0
0.0 23.0 4 20
7 20 0.0 30.0
0.0 23.0 7 15
10 13 0.0 30.0
0.0 23.0 5 13
13 17 0.0 30.0
0.0 23.0 5 29
19 22 0.0 30.0
0.0 23.0 28 30
21 23 0.0 30.0
0.0 23.0 11 24
12 14 0.0 30.0
0.0 23.0 4 16
12 16 0.0 30.0
0.0 23.0 26 29
11 20 0.0 30.0
0.0 23.0 22 25
20 23 0.0 30.0
0.0 23.0 9 13
1 21 0.0 30.0
0.0 23.0 7 11
18 21 0.0 30.0
0.0 23.0 23 28
0 8 0.0 30.0
0.0 23.0 11 24
14 20 0.0 30.0
0.0 23.0 24 29
8 10 0.0 30.0
0.0 23.0 1 27
15 23 0.0 30.0
0.0 23.0 7 28
18 23 0.0 30.0
0.0 23.0 2 19
1 7 0.0 30.0
0.0 23.0 15 19
11 20 0.0 30.0
0.0 23.0 8 17
10 12 0.0 30.0
0.0 23.0 7 14
1 9 0.0 30.0
0.0 23.0 3 29
19 21 0.0 30.0
0.0 23.0 25 27
16 20 0.0 30.0
0.0 23.0 5 14
3 18 0.0 30.0
0.0 23.0 16 23
9 13 0.0 30.0
0.0 23.0 14 24
4 7 0.0 30.0
0.0 23.0 15 23
14 17 0.0 30.0
0.0 23.0 11 22
11 16 0.0 30.0
0.0 23.0 22 28
13 22 0.0 30.0
0.0 23.0 4 26
10 23 0.0 30.0
0.0 23.0 26 28
16 22 0.0 30.0
0.0 23.0 19 24
17 22 0.0 30.0
0.0 23.0 20 28
13 21 0.0 30.0
0.0 23.0 18 29
12 14 0.0 30.0
0.0 23.0 26 29
4 8 0.0 30.0
0.0 23.0 15 25
9 15 0.0 30.0
0.0 23.0 16 21
4 6 0.0 30.0
0.0 23.0 23 28
2 7 0.0 30.0
0.0 23.0 3 25
20 22 0.0 30.0
0.0 23.0 3 14
8 17 0.0 30.0
0.0 23.0 17 28
13 17 0.0 30.0
0.0 23.0 0 3
6 18 0.0 30.0
0.0 23.0 23 27
13 20 0.0 30.0
0.0 23.0 20 25
15 20 0.0 30.0
0.0 23.0 27 30
3 11 0.0 30.0
0.0 23.0 1 25
10 19 0.0 30.0
0.0 23.0 24 28
14 16 0.0 30.0
0.0 23.0 26 28
5 7 0.0 30.0
0.0 23.0 11 20
12 15 0.0 30.0
0.0 23.0 16 25
15 22 0.0 30.0
0.0 23.0 24 27
1 16 0.0 30.0
0.0 23.0 1 27
15 18 0.0 30.0
0.0 23.0 13 18
11 18 0.0 30.0
0.0 23.0 12 27
15 22 0.0 30.0
0.0 23.0 27 30
15 19 0.0 30.0
0.0 23.0 6 23
11 23 0.0 30.0
0.0 23.0 26 29
5 18 0.0 30.0
0.0 23.0 18 23
10 19 0.0 30.0
0.0 23.0 6 24
16 19 0.0 30.0
0.0 23.0 0 30
1 23 0.0 30.0
0.0 23.0 16 29
21 23 0.0 30.0
0.0 23.0 7 18
0 3 0.0 30.0
0.0 23.0 22 25
20 22 0.0 30.0
0.0 23.0 17 28
10 16 0.0 30.0
0.0 23.0 18 25
2 6 0.0 30.0
0.0 23.0 16 25
16 19 0.0 30.0
0.0 23.0 10 26
17 19 0.0 30.0
0.0 23.0 4 9
5 19 0.0 30.0
0.0 23.0 11 13
15 21 0.0 30.0
0.0 23.0 22 26
12 23 0.0 30.0
0.0 23.0 15 19
6 16 0.0 30.0
0.0 23.0 5 8
16 19 0.0 30.0
0.0 23.0 22 28
19 22 0.0 30.0
0.0 23.0 6 29
16 20 0.0 30.0
0.0 23.0 26 30
17 21 0.0 30.0
0.0 23.0 13 18
11 23 0.0 30.0
0.0 23.0 6 14
3 12 0.0 30.0
0.0 23.0 19 23
